timestamp,aggregate_wh
2023-01-01 00:00:00,75.33036529506428
2023-01-01 00:15:00,75.33036529506428
2023-01-01 00:30:00,75.33036529506428
2023-01-01 00:45:00,75.33036529506428
2023-01-01 01:00:00,46.591277860369
2023-01-01 01:15:00,46.591277860369
2023-01-01 01:30:00,46.591277860369
2023-01-01 01:45:00,46.591277860369
2023-01-01 02:00:00,54.819365217898
2023-01-01 02:15:00,54.819365217898
2023-01-01 02:30:00,54.819365217898
2023-01-01 02:45:00,54.819365217898
2023-01-01 03:00:00,51.26081078115431
2023-01-01 03:15:00,51.26081078115431
2023-01-01 03:30:00,51.26081078115431
2023-01-01 03:45:00,51.26081078115431
2023-01-01 04:00:00,63.12195231042193
2023-01-01 04:15:00,63.12195231042193
2023-01-01 04:30:00,63.12195231042193
2023-01-01 04:45:00,63.12195231042193
2023-01-01 05:00:00,73.35444300330516
2023-01-01 05:15:00,73.35444300330516
2023-01-01 05:30:00,73.35444300330516
2023-01-01 05:45:00,73.35444300330516
2023-01-01 06:00:00,102.00071600409656
2023-01-01 06:15:00,102.00071600409656
2023-01-01 06:30:00,102.00071600409656
2023-01-01 06:45:00,102.00071600409656
2023-01-01 07:00:00,419.80274642093
2023-01-01 07:15:00,419.80274642093
2023-01-01 07:30:00,419.80274642093
2023-01-01 07:45:00,419.80274642093
2023-01-01 08:00:00,812.4657393128607
2023-01-01 08:15:00,812.4657393128607
2023-01-01 08:30:00,812.4657393128607
2023-01-01 08:45:00,812.4657393128607
2023-01-01 09:00:00,584.0412955315575
2023-01-01 09:15:00,584.0412955315575
2023-01-01 09:30:00,584.0412955315575
2023-01-01 09:45:00,584.0412955315575
2023-01-01 10:00:00,91.27724168324916
2023-01-01 10:15:00,91.27724168324916
2023-01-01 10:30:00,91.27724168324916
2023-01-01 10:45:00,91.27724168324916
2023-01-01 11:00:00,338.23651158574893
2023-01-01 11:15:00,338.23651158574893
2023-01-01 11:30:00,338.23651158574893
2023-01-01 11:45:00,338.23651158574893
2023-01-01 12:00:00,735.6054177649418
2023-01-01 12:15:00,735.6054177649418
2023-01-01 12:30:00,735.6054177649418
2023-01-01 12:45:00,735.6054177649418
2023-01-01 13:00:00,141.89040501875536
2023-01-01 13:15:00,141.89040501875536
2023-01-01 13:30:00,141.89040501875536
2023-01-01 13:45:00,141.89040501875536
2023-01-01 14:00:00,131.14858696996302
2023-01-01 14:15:00,131.14858696996302
2023-01-01 14:30:00,131.14858696996302
2023-01-01 14:45:00,131.14858696996302
2023-01-01 15:00:00,117.86434280289431
2023-01-01 15:15:00,117.86434280289431
2023-01-01 15:30:00,117.86434280289431
2023-01-01 15:45:00,117.86434280289431
2023-01-01 16:00:00,142.46010012722485
2023-01-01 16:15:00,142.46010012722485
2023-01-01 16:30:00,142.46010012722485
2023-01-01 16:45:00,142.46010012722485
2023-01-01 17:00:00,161.36800324675733
2023-01-01 17:15:00,161.36800324675733
2023-01-01 17:30:00,161.36800324675733
2023-01-01 17:45:00,161.36800324675733
2023-01-01 18:00:00,846.6640003446133
2023-01-01 18:15:00,846.6640003446133
2023-01-01 18:30:00,846.6640003446133
2023-01-01 18:45:00,846.6640003446133
2023-01-01 19:00:00,196.8494069757064
2023-01-01 19:15:00,196.8494069757064
2023-01-01 19:30:00,196.8494069757064
2023-01-01 19:45:00,196.8494069757064
2023-01-01 20:00:00,177.76864437544472
2023-01-01 20:15:00,177.76864437544472
2023-01-01 20:30:00,177.76864437544472
2023-01-01 20:45:00,177.76864437544472
2023-01-01 21:00:00,146.69063752046657
2023-01-01 21:15:00,146.69063752046657
2023-01-01 21:30:00,146.69063752046657
2023-01-01 21:45:00,146.69063752046657
2023-01-01 22:00:00,90.60694454094131
2023-01-01 22:15:00,90.60694454094131
2023-01-01 22:30:00,90.60694454094131
2023-01-01 22:45:00,90.60694454094131
2023-01-01 23:00:00,71.93286650370297
2023-01-01 23:15:00,71.93286650370297
2023-01-01 23:30:00,71.93286650370297
2023-01-01 23:45:00,71.93286650370297
2023-01-02 00:00:00,75.72150079956413
2023-01-02 00:15:00,75.72150079956413
2023-01-02 00:30:00,75.72150079956413
2023-01-02 00:45:00,75.72150079956413
2023-01-02 01:00:00,66.65561002805366
2023-01-02 01:15:00,66.65561002805366
2023-01-02 01:30:00,66.65561002805366
2023-01-02 01:45:00,66.65561002805366
2023-01-02 02:00:00,39.17994319619361
2023-01-02 02:15:00,39.17994319619361
2023-01-02 02:30:00,39.17994319619361
2023-01-02 02:45:00,39.17994319619361
2023-01-02 03:00:00,46.940902130879245
2023-01-02 03:15:00,46.940902130879245
2023-01-02 03:30:00,46.940902130879245
2023-01-02 03:45:00,46.940902130879245
2023-01-02 04:00:00,40.20902127935353
2023-01-02 04:15:00,40.20902127935353
2023-01-02 04:30:00,40.20902127935353
2023-01-02 04:45:00,40.20902127935353
2023-01-02 05:00:00,65.95770599813704
2023-01-02 05:15:00,65.95770599813704
2023-01-02 05:30:00,65.95770599813704
2023-01-02 05:45:00,65.95770599813704
2023-01-02 06:00:00,105.35859975484404
2023-01-02 06:15:00,105.35859975484404
2023-01-02 06:30:00,105.35859975484404
2023-01-02 06:45:00,105.35859975484404
2023-01-02 07:00:00,43.48842628741099
2023-01-02 07:15:00,43.48842628741099
2023-01-02 07:30:00,43.48842628741099
2023-01-02 07:45:00,43.48842628741099
2023-01-02 08:00:00,79.75934088029142
2023-01-02 08:15:00,79.75934088029142
2023-01-02 08:30:00,79.75934088029142
2023-01-02 08:45:00,79.75934088029142
2023-01-02 09:00:00,68.10543872517371
2023-01-02 09:15:00,68.10543872517371
2023-01-02 09:30:00,68.10543872517371
2023-01-02 09:45:00,68.10543872517371
2023-01-02 10:00:00,301.1282882755947
2023-01-02 10:15:00,301.1282882755947
2023-01-02 10:30:00,301.1282882755947
2023-01-02 10:45:00,301.1282882755947
2023-01-02 11:00:00,816.6669906882812
2023-01-02 11:15:00,816.6669906882812
2023-01-02 11:30:00,816.6669906882812
2023-01-02 11:45:00,816.6669906882812
2023-01-02 12:00:00,360.3506108816372
2023-01-02 12:15:00,360.3506108816372
2023-01-02 12:30:00,360.3506108816372
2023-01-02 12:45:00,360.3506108816372
2023-01-02 13:00:00,151.372595930113
2023-01-02 13:15:00,151.372595930113
2023-01-02 13:30:00,151.372595930113
2023-01-02 13:45:00,151.372595930113
2023-01-02 14:00:00,131.37175692421647
2023-01-02 14:15:00,131.37175692421647
2023-01-02 14:30:00,131.37175692421647
2023-01-02 14:45:00,131.37175692421647
2023-01-02 15:00:00,111.40642445357383
2023-01-02 15:15:00,111.40642445357383
2023-01-02 15:30:00,111.40642445357383
2023-01-02 15:45:00,111.40642445357383
2023-01-02 16:00:00,146.9659305610783
2023-01-02 16:15:00,146.9659305610783
2023-01-02 16:30:00,146.9659305610783
2023-01-02 16:45:00,146.9659305610783
2023-01-02 17:00:00,168.0820933359061
2023-01-02 17:15:00,168.0820933359061
2023-01-02 17:30:00,168.0820933359061
2023-01-02 17:45:00,168.0820933359061
2023-01-02 18:00:00,147.96114788824306
2023-01-02 18:15:00,147.96114788824306
2023-01-02 18:30:00,147.96114788824306
2023-01-02 18:45:00,147.96114788824306
2023-01-02 19:00:00,668.450385942348
2023-01-02 19:15:00,668.450385942348
2023-01-02 19:30:00,668.450385942348
2023-01-02 19:45:00,668.450385942348
2023-01-02 20:00:00,938.5172384503356
2023-01-02 20:15:00,938.5172384503356
2023-01-02 20:30:00,938.5172384503356
2023-01-02 20:45:00,938.5172384503356
2023-01-02 21:00:00,650.5900873005205
2023-01-02 21:15:00,650.5900873005205
2023-01-02 21:30:00,650.5900873005205
2023-01-02 21:45:00,650.5900873005205
2023-01-02 22:00:00,88.0105538798222
2023-01-02 22:15:00,88.0105538798222
2023-01-02 22:30:00,88.0105538798222
2023-01-02 22:45:00,88.0105538798222
2023-01-02 23:00:00,78.96292098006039
2023-01-02 23:15:00,78.96292098006039
2023-01-02 23:30:00,78.96292098006039
2023-01-02 23:45:00,78.96292098006039
2023-01-03 00:00:00,59.76332540992636
2023-01-03 00:15:00,59.76332540992636
2023-01-03 00:30:00,59.76332540992636
2023-01-03 00:45:00,59.76332540992636
2023-01-03 01:00:00,77.78572994999277
2023-01-03 01:15:00,77.78572994999277
2023-01-03 01:30:00,77.78572994999277
2023-01-03 01:45:00,77.78572994999277
2023-01-03 02:00:00,38.95120009613794
2023-01-03 02:15:00,38.95120009613794
2023-01-03 02:30:00,38.95120009613794
2023-01-03 02:45:00,38.95120009613794
2023-01-03 03:00:00,35.1851632839083
2023-01-03 03:15:00,35.1851632839083
2023-01-03 03:30:00,35.1851632839083
2023-01-03 03:45:00,35.1851632839083
2023-01-03 04:00:00,49.27566012079429
2023-01-03 04:15:00,49.27566012079429
2023-01-03 04:30:00,49.27566012079429
2023-01-03 04:45:00,49.27566012079429
2023-01-03 05:00:00,83.81691323712103
2023-01-03 05:15:00,83.81691323712103
2023-01-03 05:30:00,83.81691323712103
2023-01-03 05:45:00,83.81691323712103
2023-01-03 06:00:00,140.18400570276393
2023-01-03 06:15:00,140.18400570276393
2023-01-03 06:30:00,140.18400570276393
2023-01-03 06:45:00,140.18400570276393
2023-01-03 07:00:00,44.60386017628318
2023-01-03 07:15:00,44.60386017628318
2023-01-03 07:30:00,44.60386017628318
2023-01-03 07:45:00,44.60386017628318
2023-01-03 08:00:00,120.02580520615024
2023-01-03 08:15:00,120.02580520615024
2023-01-03 08:30:00,120.02580520615024
2023-01-03 08:45:00,120.02580520615024
2023-01-03 09:00:00,125.04882741770184
2023-01-03 09:15:00,125.04882741770184
2023-01-03 09:30:00,125.04882741770184
2023-01-03 09:45:00,125.04882741770184
2023-01-03 10:00:00,200.4855832618304
2023-01-03 10:15:00,200.4855832618304
2023-01-03 10:30:00,200.4855832618304
2023-01-03 10:45:00,200.4855832618304
2023-01-03 11:00:00,176.83644840075033
2023-01-03 11:15:00,176.83644840075033
2023-01-03 11:30:00,176.83644840075033
2023-01-03 11:45:00,176.83644840075033
2023-01-03 12:00:00,543.3551965083345
2023-01-03 12:15:00,543.3551965083345
2023-01-03 12:30:00,543.3551965083345
2023-01-03 12:45:00,543.3551965083345
2023-01-03 13:00:00,942.6211151494184
2023-01-03 13:15:00,942.6211151494184
2023-01-03 13:30:00,942.6211151494184
2023-01-03 13:45:00,942.6211151494184
2023-01-03 14:00:00,732.2423991837686
2023-01-03 14:15:00,732.2423991837686
2023-01-03 14:30:00,732.2423991837686
2023-01-03 14:45:00,732.2423991837686
2023-01-03 15:00:00,236.1516957759136
2023-01-03 15:15:00,236.1516957759136
2023-01-03 15:30:00,236.1516957759136
2023-01-03 15:45:00,236.1516957759136
2023-01-03 16:00:00,243.2641187102491
2023-01-03 16:15:00,243.2641187102491
